"   ","ENTHICK","ENWIDTH","ENLENGTH","GRADE","PRODTIME","PRODUCTID","REDUCTRATE","TLELONG","TLMESH1","TLMESH2","TLMESH3","TLSPEED","TLTENSION","PLSPEED","AT1TEMP","AT1HCLCONC","AT1FECLCONC","AT2TEMP","AT2HCLCONC","AT2FECLCONC","AT3TEMP","AT3HCLCONC","AT3FECLCONC","RT4PH","RT4TEMP","RT1PH","EXWIDTH","EXTHICK","F1FORCE","F1ENTENS","F1EXTENS","F1SPEED","F1REDRATE","F1EMULPRESS","F1BLOWPRESS","F2FORCE","F2ENTENS","F2EXTENS","F2SPEED","F2REDRATE","F2EMULPRESS","F2BLOWPRESS","F3FORCE","F3ENTENS","F3EXTENS","F3SPEED","F3REDRATE","F3EMULPRESS","F3BLOWPRESS","F4FORCE","F4ENTENS","F4EXTENS","F4SPEED","F4REDRATE","F4EMULPRESS","F4BLOWPRESS","F5FORCE","F5ENTENS","F5EXTENS","F5SPEED","F5REDRATE","F5EMULPRESS","F5BLOWPRESS","CRMCOILTEMP","INSDATE","HCOILID","EXLENGTH","BISGGRADE","AIMEDWIDTH","AIMEDTHICKNESS","MAXAIMEDWIDTH","MINAIMEDWIDTH","MAXAIMEDTHICKNESS","MINAIMEDTHICKNESS","F2DSFORCES","F1FSLIP","F2FSLIP","F3FSLIP","F4FSLIP","F5FSLIP","F1EXTHICK","F2EXTHICK","F3EXTHICK","F4EXTHICK","F5EXTHICK","F1DSFORCES","F1OSFORCES","F2OSFORCES","F3DSFORCES","F3OSFORCES","F4DSFORCES","F4OSFORCES","F5DSFORCES","F5OSFORCES","F1DSGAP","F1OSGAP","F2DSGAP","F2OSGAP","F3DSGAP","F3OSGAP","F4DSGAP","F4OSGAP","F5DSGAP","F5OSGAP","F1GLEVEL","F2GLEVEL","F3GLEVEL","F4GLEVEL","F5GLEVEL","F1WRBEND","F2WRBEND","F3WRBEND","F4WRBEND","F1IMRBEND","F2IMRBEND","F3IMRBEND","F4IMRBEND","F5IMRBEND","STRIMOSGAP","STRIMDSGAP","STRIMOSLAP","STRIMDSLAP","F5WRBEND","F5RTYPE","F1ENTHICK","F6TENDIFF","F1TENDIFF","F2TENDIFF","F3TENDIFF","F4TENDIFF","F5TENDIFF"
"71","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1468.000","287.000","737.000","206.000","16.610","0.000","0.000","1455.000","737.000","663.000","254.000","18.710","0.000","0.000","1341.000","663.000","592.000","304.000","15.850","0.000","0.000","1154.000","592.000","652.000","351.000","14.490","0.000","0.000","800.000","652.000","160.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:37","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","723.500","630.000","-1690.000","-2260.000","-1110.000","0.000","4211.000","3415.000","2837.000","2482.000","2457.000","740.000","728.000","731.500","665.500","675.500","580.000","574.000","396.500","403.500","1071.000","888.000","713.500","203.500","360.500","365.500","168.000","322.000","678.000","587.000","-0.183","-0.510","0.005","0.154","-0.091","248.000","260.000","248.000","238.000","250.000","260.000","250.000","240.000","94.000","75.000","75.000","-21.000","-21.000","155.000","D ","5053.000","0","3","-3","-1","-2","2"
"72","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1473.000","287.000","747.000","206.000","16.610","0.000","0.000","1445.000","747.000","665.000","254.000","18.710","0.000","0.000","1333.000","665.000","596.000","303.000","15.850","0.000","0.000","1161.000","596.000","653.000","351.000","14.490","0.000","0.000","801.000","653.000","161.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:37","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","723.000","780.000","-1610.000","-2270.000","-1210.000","0.000","4213.000","3417.000","2845.000","2484.000","2456.000","743.000","730.000","722.000","668.000","665.000","585.500","575.500","397.500","403.500","1063.500","882.500","716.000","205.000","360.000","365.000","169.000","323.000","677.500","587.500","-0.181","-0.511","0.005","0.154","-0.090","249.000","261.000","248.000","238.000","249.000","259.000","250.000","239.000","94.000","75.000","75.000","-21.000","-21.000","154.000","D ","5042.000","0","4","-3","-1","-1","1"
"73","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1473.000","281.000","740.000","206.000","16.610","0.000","0.000","1432.000","740.000","665.000","253.000","18.710","0.000","0.000","1327.000","665.000","597.000","303.000","15.850","0.000","0.000","1164.000","597.000","656.000","351.000","14.490","0.000","0.000","803.000","656.000","161.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:38","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","716.500","750.000","-1570.000","-2150.000","-1140.000","0.000","4203.000","3422.000","2840.000","2481.000","2452.000","741.500","731.500","715.500","655.000","672.000","592.000","572.000","398.500","404.500","1065.000","882.000","719.000","208.000","363.500","369.500","169.500","324.500","677.000","587.000","-0.183","-0.511","0.006","0.155","-0.090","249.000","260.000","248.000","238.000","250.000","260.000","250.000","240.000","92.000","75.000","75.000","-21.000","-21.000","151.000","D ","5064.000","0","4","-3","2","-2","1"
"74","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1486.000","274.000","748.000","206.000","16.610","0.000","0.000","1420.000","748.000","662.000","253.000","18.710","0.000","0.000","1327.000","662.000","593.000","303.000","15.850","0.000","0.000","1158.000","593.000","655.000","351.000","14.490","0.000","0.000","802.000","655.000","160.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:38","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","709.500","750.000","-1640.000","-2230.000","-1180.000","0.000","4198.000","3418.000","2838.000","2474.000","2450.000","750.000","736.000","710.500","662.500","664.500","588.500","569.500","398.000","404.000","1047.500","865.500","720.500","210.500","366.500","372.500","174.000","328.000","677.000","587.000","-0.182","-0.510","0.006","0.154","-0.090","249.000","261.000","249.000","238.000","250.000","260.000","250.000","239.000","90.000","75.000","75.000","-21.000","-21.000","147.000","D ","5042.000","1","3","0","0","-3","3"
"75","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1420.000","285.000","876.000","87.000","16.610","0.000","0.000","1411.000","876.000","785.000","108.000","18.710","0.000","0.000","1331.000","785.000","689.000","129.000","15.850","0.000","0.000","1163.000","689.000","679.000","150.000","14.490","0.000","0.000","787.000","679.000","60.000","152.000","1.630","0.000","0.000","","2024/3/26 10:03:59","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","709.500","1890.000","-50.000","-810.000","-3450.000","0.000","4210.000","3391.000","2840.000","2492.000","2442.000","716.500","703.500","701.500","661.000","670.000","593.000","570.000","390.000","397.000","1115.500","934.500","733.500","268.500","368.500","400.500","188.500","342.500","697.500","601.500","-0.181","-0.465","0.032","0.154","-0.096","247.000","259.000","248.000","238.000","250.000","260.000","249.000","240.000","95.000","75.000","75.000","-21.000","-21.000","129.000","D ","5065.000","7","0","5","2","2","1"
"76","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1400.000","288.000","859.000","86.000","16.610","0.000","0.000","1428.000","859.000","770.000","107.000","18.710","0.000","0.000","1326.000","770.000","706.000","128.000","15.850","0.000","0.000","1159.000","706.000","696.000","149.000","14.490","0.000","0.000","790.000","696.000","81.000","152.000","1.630","0.000","0.000","","2024/3/26 10:03:59","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","717.000","1800.000","230.000","-820.000","-4100.000","0.000","4199.000","3375.000","2880.000","2495.000","2474.000","707.500","692.500","711.000","658.000","668.000","589.000","570.000","390.000","400.000","1137.000","957.000","750.500","255.500","364.500","393.500","179.500","333.500","711.500","573.500","-0.180","-0.495","0.029","0.154","-0.138","248.000","260.000","248.000","238.000","249.000","259.000","250.000","240.000","93.000","75.000","75.000","-21.000","-21.000","125.000","D ","5050.000","6","-1","4","6","5","4"
"77","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1497.000","292.000","898.000","89.000","16.610","0.000","0.000","1427.000","898.000","768.000","110.000","18.710","0.000","0.000","1281.000","768.000","729.000","131.000","15.850","0.000","0.000","1122.000","729.000","758.000","153.000","14.490","0.000","0.000","789.000","758.000","159.000","155.000","1.630","0.000","0.000","","2024/3/26 10:04:41","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","712.500","470.000","-660.000","-800.000","-3450.000","0.000","4167.000","3371.000","2915.000","2496.000","2496.000","754.500","742.500","714.500","639.000","642.000","570.000","552.000","390.000","399.000","1037.500","839.500","736.000","248.000","421.500","395.500","222.000","377.000","695.000","600.000","-0.198","-0.488","-0.026","0.155","-0.095","249.000","255.000","248.000","237.000","249.000","260.000","249.000","240.000","84.000","75.000","75.000","-21.000","-21.000","135.000","D ","4938.000","2","-9","0","0","-2","3"
"78","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1323.000","333.000","855.000","91.000","16.610","0.000","0.000","1415.000","855.000","733.000","111.000","18.710","0.000","0.000","1270.000","733.000","719.000","132.000","15.850","0.000","0.000","1114.000","719.000","758.000","154.000","14.490","0.000","0.000","786.000","758.000","159.000","157.000","1.630","0.000","0.000","","2024/3/26 10:04:41","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","707.000","2100.000","-150.000","-730.000","-2370.000","0.000","4186.000","3432.000","2857.000","2465.000","2449.000","665.500","657.500","708.000","629.000","641.000","569.000","545.000","388.500","397.500","1245.500","1047.500","738.500","249.500","409.000","405.000","214.000","368.000","681.500","581.500","-0.198","-0.489","-0.004","0.154","-0.100","248.000","256.000","249.000","237.000","249.000","260.000","250.000","240.000","85.000","75.000","75.000","-21.000","-21.000","136.000","D ","5034.000","2","-6","2","7","-3","2"
"79","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1360.000","319.000","838.000","90.000","16.610","0.000","0.000","1414.000","838.000","726.000","110.000","18.710","0.000","0.000","1284.000","726.000","721.000","131.000","15.850","0.000","0.000","1145.000","721.000","755.000","153.000","14.490","0.000","0.000","782.000","755.000","158.000","157.000","1.630","0.000","0.000","","2024/3/26 10:04:41","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","702.000","2230.000","-180.000","-680.000","-2860.000","0.000","4210.000","3445.000","2829.000","2459.000","2422.000","686.000","674.000","712.000","637.500","646.500","585.000","560.000","387.000","395.000","1201.500","1001.500","751.000","232.000","403.500","399.500","194.500","347.500","673.000","573.000","-0.200","-0.519","-0.004","0.153","-0.100","248.000","260.000","248.000","238.000","249.000","259.000","249.000","240.000","80.000","75.000","75.000","-21.000","-21.000","131.000","D ","5041.000","2","-6","1","0","-2","0"
"80","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1403.000","302.000","829.000","92.000","16.610","0.000","0.000","1393.000","829.000","769.000","114.000","18.710","0.000","0.000","1305.000","769.000","662.000","134.000","15.850","0.000","0.000","1147.000","662.000","705.000","156.000","14.490","0.000","0.000","786.000","705.000","160.000","158.000","1.630","0.000","0.000","","2024/3/26 10:04:41","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","695.000","1120.000","270.000","-1310.000","-1270.000","0.000","4234.000","3417.000","2827.000","2482.000","2428.000","707.500","695.500","698.000","647.500","657.500","581.000","566.000","388.500","397.500","1151.500","953.500","753.000","234.000","389.000","385.000","191.500","346.500","683.500","585.500","-0.198","-0.519","-0.004","0.155","-0.098","247.000","260.000","249.000","239.000","250.000","260.000","250.000","240.000","82.000","75.000","75.000","-21.000","-21.000","131.000","D ","5034.000","0","-7","4","-3","-2","2"
"81","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1424.000","292.000","827.000","91.000","16.610","0.000","0.000","1430.000","827.000","745.000","113.000","18.710","0.000","0.000","1298.000","745.000","706.000","134.000","15.850","0.000","0.000","1152.000","706.000","754.000","156.000","14.490","0.000","0.000","798.000","754.000","161.000","158.000","1.630","0.000","0.000","","2024/3/26 10:04:42","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","717.500","820.000","-330.000","-800.000","-1300.000","0.000","4223.000","3401.000","2851.000","2496.000","2449.000","717.000","707.000","712.500","640.000","658.000","586.500","565.500","394.500","403.500","1116.000","943.000","751.000","233.000","395.500","391.500","192.000","347.000","702.000","605.000","-0.173","-0.518","-0.004","0.155","-0.097","247.000","261.000","249.000","238.000","250.000","260.000","249.000","240.000","86.000","75.000","75.000","-21.000","-21.000","134.000","D ","5065.000","1","-9","4","3","0","4"
"82","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1449.000","285.000","831.000","134.000","16.610","0.000","0.000","1449.000","831.000","737.000","165.000","18.710","0.000","0.000","1365.000","737.000","690.000","198.000","15.850","0.000","0.000","1173.000","690.000","743.000","231.000","14.490","0.000","0.000","798.000","743.000","164.000","236.000","1.630","0.000","0.000","","2024/3/26 10:04:01","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","725.000","1030.000","-1350.000","-910.000","-1680.000","0.000","4211.000","3420.000","2863.000","2467.000","2454.000","731.000","718.000","724.000","686.000","679.000","598.500","574.500","396.000","402.000","1084.000","903.000","720.000","226.000","335.500","362.500","167.000","321.000","699.000","571.000","-0.181","-0.494","0.027","0.154","-0.128","249.000","254.000","249.000","238.000","250.000","259.000","250.000","240.000","82.000","75.000","75.000","-21.000","-21.000","112.000","D ","5044.000","-1","0","-2","4","6","2"
"83","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1459.000","281.000","827.000","137.000","16.610","0.000","0.000","1463.000","827.000","731.000","168.000","18.710","0.000","0.000","1365.000","731.000","654.000","202.000","15.850","0.000","0.000","1148.000","654.000","692.000","233.000","14.490","0.000","0.000","790.000","692.000","164.000","236.000","1.630","0.000","0.000","","2024/3/26 10:04:01","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","735.500","1060.000","-1620.000","-1130.000","-1290.000","0.000","4204.000","3428.000","2810.000","2469.000","2436.000","735.500","723.500","727.500","682.000","683.000","588.500","559.500","391.000","399.000","1071.500","889.500","715.000","220.000","327.000","356.000","181.000","335.000","692.500","575.500","-0.182","-0.495","0.029","0.154","-0.117","249.000","259.000","249.000","238.000","250.000","260.000","250.000","240.000","84.000","75.000","75.000","-21.000","-21.000","115.000","D ","5038.000","0","2","0","4","3","3"
"84","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1467.000","274.000","812.000","137.000","16.610","0.000","0.000","1462.000","812.000","720.000","169.000","18.710","0.000","0.000","1362.000","720.000","644.000","202.000","15.850","0.000","0.000","1150.000","644.000","676.000","233.000","14.490","0.000","0.000","801.000","676.000","155.000","236.000","1.630","0.000","0.000","","2024/3/26 10:04:01","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","731.000","860.000","-1620.000","-1200.000","-1220.000","0.000","4207.000","3410.000","2809.000","2491.000","2435.000","741.000","726.000","731.000","673.000","689.000","583.500","566.500","396.000","405.000","1062.500","879.500","718.000","206.000","335.500","340.500","183.500","337.500","692.000","576.000","-0.183","-0.512","0.005","0.154","-0.116","249.000","259.000","249.000","238.000","249.000","260.000","249.000","239.000","84.000","75.000","75.000","-21.000","-21.000","115.000","D ","5031.000","0","3","3","0","0","2"
